ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_spend,Total_purchase,Total_children,accepted_camp,Total_adults,Family_size,Customer_Since_Years,Education_encode,Cluster,Age_bins
154,7055,1952,PhD,Couple,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,71,1021,26,1,0,2,3,11,4,2,60-80
155,10240,1949,Graduation,Couple,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,74,1381,21,0,3,2,2,10,2,0,60-80
156,3025,1958,Graduation,Single,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,65,306,15,1,0,1,2,10,2,1,60-80
157,9283,1978,Graduation,Single,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,45,18,4,3,0,1,4,10,2,1,40-60
158,9970,1977,Graduation,Couple,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,46,162,9,1,0,2,3,10,2,1,40-60
159,2730,1955,Graduation,Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,68,1231,18,0,0,1,1,10,2,2,60-80
160,2795,1958,Master,Single,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,65,13,4,3,0,1,4,10,3,1,60-80
161,9260,1945,PhD,Couple,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,78,1706,27,0,0,2,2,11,4,2,60-80
162,8182,1984,Graduation,Couple,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,39,121,11,1,0,2,3,9,2,1,20-40
163,10095,1975,PhD,Single,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,48,1293,20,0,0,1,1,10,4,2,40-60
165,4370,1966,Graduation,Couple,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,57,88,9,3,0,2,5,10,2,1,40-60
166,10573,1953,Graduation,Single,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,70,421,18,0,1,1,1,10,2,2,60-80
167,3712,1959,Graduation,Single,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,64,259,12,0,1,1,1,10,2,1,60-80
168,6637,1988,Graduation,Single,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,35,1117,15,0,0,1,1,10,2,2,20-40
169,3152,1957,Graduation,Couple,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,66,89,9,2,0,2,4,9,2,1,60-80
170,5610,1965,Graduation,Couple,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,58,36,6,2,0,2,4,9,2,1,40-60
171,6460,1982,Graduation,Couple,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,41,57,7,1,0,2,3,10,2,1,40-60
172,1349,1970,Graduation,Couple,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,53,148,8,2,0,2,4,9,2,1,40-60
173,1880,1959,PhD,Couple,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,64,93,8,2,0,2,4,9,4,1,60-80
174,641,1967,Graduation,Single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,56,119,7,1,1,1,2,9,2,1,40-60
175,8717,1975,PhD,Couple,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,48,1835,28,1,0,2,3,11,4,2,40-60
176,10314,1948,PhD,Couple,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,75,1318,25,0,3,2,2,11,4,0,60-80
177,10854,1970,PhD,Couple,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,53,45,7,2,0,2,4,9,4,1,40-60
178,10492,1959,Graduation,Couple,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,64,10,4,3,0,2,5,9,2,1,60-80
179,6935,1951,Master,Couple,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,72,978,25,0,1,2,2,10,3,2,60-80
180,7698,1976,PhD,Couple,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,47,191,10,1,0,2,3,9,4,1,40-60
181,3559,1988,Master,Couple,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,35,57,9,1,0,2,3,9,3,1,20-40
182,10562,1946,Master,Couple,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,77,1033,24,0,0,2,2,10,3,2,60-80
183,10796,1984,Master,Couple,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,39,66,6,1,0,2,3,9,3,1,20-40
184,2563,1961,Basic,Couple,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,62,43,6,0,0,2,2,9,1,1,60-80
185,3518,1983,Graduation,Couple,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,40,50,5,1,0,2,3,11,2,1,20-40
186,5823,1970,PhD,Single,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,53,39,7,1,0,1,2,9,4,1,40-60
187,3934,1966,Graduation,Couple,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,57,608,18,1,0,2,3,10,2,2,40-60
188,6982,1976,Graduation,Couple,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,47,1581,24,0,0,2,2,10,2,2,40-60
189,6431,1964,PhD,Couple,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,59,68,7,2,0,2,4,10,4,1,40-60
190,9733,1978,Basic,Couple,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,45,80,5,1,1,2,3,11,1,1,40-60
191,5602,1989,PhD,Couple,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,34,1282,28,0,0,2,2,10,4,2,20-40
193,1324,1988,Graduation,Couple,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,35,91,8,1,0,2,3,10,2,1,20-40
194,326,1973,Graduation,Couple,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,50,315,16,2,0,2,4,10,2,1,40-60
195,7224,1977,Graduation,Couple,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,46,31,6,2,0,2,4,10,2,1,40-60
196,6999,1980,Master,Couple,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,43,834,23,0,0,2,2,9,3,2,40-60
197,9938,1954,Graduation,Couple,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,69,1600,17,0,1,2,2,10,2,2,60-80
198,6422,1954,Graduation,Couple,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,69,1270,17,0,0,2,2,10,2,2,60-80
199,3182,1973,PhD,Single,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,50,263,15,2,2,1,3,9,4,1,40-60
200,7300,1952,Graduation,Single,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,71,535,19,1,1,1,2,9,2,2,60-80
201,10424,1968,Graduation,Single,75922.0,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,55,1295,18,0,0,1,1,10,2,2,40-60
202,8727,1978,Graduation,Single,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,45,1150,29,1,0,1,2,10,2,2,40-60
203,2798,1977,PhD,Couple,102160.0,0,0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,46,1240,26,0,4,2,2,11,4,0,40-60
204,1030,1965,PhD,Single,40637.0,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,58,38,6,2,0,1,3,10,4,1,40-60
205,624,1984,Master,Single,18890.0,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,39,35,4,0,2,1,1,11,3,1,20-40
206,5176,1988,Graduation,Couple,29604.0,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,35,53,5,1,1,2,3,10,2,1,20-40
207,5552,1963,Master,Single,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,60,293,17,2,0,1,3,10,3,1,40-60
208,868,1966,Graduation,Couple,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,57,65,6,1,0,2,3,9,2,1,40-60
209,380,1954,Graduation,Single,64497.0,0,1,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,69,1804,29,1,2,1,2,11,2,2,60-80
210,2677,1956,Graduation,Couple,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,67,241,15,1,0,2,3,10,2,1,60-80
211,6521,1954,Graduation,Couple,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,69,1101,20,0,0,2,2,9,2,2,60-80
212,6927,1968,PhD,Couple,44377.0,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,55,264,19,2,0,2,4,11,4,1,40-60
213,2877,1974,Master,Couple,46014.0,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,49,541,26,2,0,2,4,10,3,1,40-60
214,0,1985,Graduation,Couple,70951.0,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,38,1198,17,0,0,2,2,10,2,2,20-40
215,1584,1977,Graduation,Couple,41443.0,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,46,482,20,1,0,2,3,9,2,1,40-60
216,7264,1978,Master,Single,52195.0,2,1,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,45,17,4,3,0,1,4,9,3,1,40-60
217,6274,1948,Master,Couple,83790.0,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,75,1615,25,0,2,2,2,10,3,0,60-80
218,1377,1954,Master,Single,44551.0,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,69,285,12,1,0,1,2,10,3,1,60-80
219,454,1980,Graduation,Couple,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,43,1135,28,1,0,2,3,11,2,2,40-60
220,1755,1988,Master,Couple,45204.0,1,0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,35,114,7,1,0,2,3,9,3,1,20-40
221,2075,1969,Graduation,Couple,72460.0,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,54,1047,16,0,0,2,2,10,2,2,40-60
222,4785,1970,PhD,Couple,77622.0,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,53,714,22,2,0,2,4,9,4,2,40-60
223,9076,1980,PhD,Couple,30732.0,1,0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,43,185,13,1,0,2,3,10,4,1,40-60
224,7079,1962,Graduation,Single,63887.0,0,1,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,61,1245,32,1,0,1,2,11,2,2,60-80
225,4653,1978,Graduation,Couple,42011.0,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,45,189,12,1,0,2,3,10,2,1,40-60
226,7375,1976,Graduation,Couple,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,47,576,16,1,0,2,3,11,2,1,40-60
227,709,1952,Graduation,Single,51537.0,0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,71,1103,18,1,0,1,2,11,2,2,60-80
228,460,1972,PhD,Couple,79930.0,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,51,1753,17,0,0,2,2,11,4,2,40-60
229,3726,1986,PhD,Couple,34320.0,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,37,17,4,1,0,2,3,9,4,1,20-40
230,6798,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,57,433,23,2,1,1,3,10,2,1,40-60
231,5341,1962,Master,Single,81975.0,0,1,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,61,1588,14,1,1,1,2,10,3,2,60-80
232,1606,1971,Graduation,Couple,38590.0,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,52,22,4,1,0,2,3,10,2,1,40-60
233,9617,1951,Graduation,Single,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,72,19,5,0,0,1,1,9,2,1,60-80
234,3233,1965,PhD,Couple,62745.0,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,58,1117,29,1,0,2,3,10,4,2,40-60
235,89,1975,Master,Couple,22212.0,1,0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,48,69,8,1,0,2,3,10,3,1,40-60
236,2936,1982,Master,Couple,23661.0,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,41,23,5,1,0,2,3,10,3,1,40-60
237,9449,1958,PhD,Single,79761.0,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,65,605,19,1,0,1,2,10,4,2,60-80
238,7297,1973,Graduation,Single,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,50,57,11,1,0,1,2,10,2,1,40-60
240,313,1968,Graduation,Single,73455.0,0,0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,55,2088,22,0,1,1,1,10,2,2,40-60
241,9940,1958,Graduation,Couple,64961.0,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,65,1009,16,1,0,2,3,11,2,2,60-80
242,10735,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,52,26,5,1,0,1,2,10,2,1,40-60
243,9529,1990,Graduation,Couple,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,33,1627,22,0,2,2,2,10,2,0,20-40
244,6439,1958,Graduation,Couple,61074.0,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,65,1102,31,1,0,2,3,11,2,2,60-80
245,7411,1964,PhD,Couple,31686.0,1,1,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,59,17,6,2,0,2,4,9,4,1,40-60
246,2176,1972,Graduation,Couple,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,51,1690,16,1,4,2,3,10,2,0,40-60
247,9265,1953,Graduation,Couple,75027.0,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,70,1390,21,1,0,2,3,10,2,2,60-80
248,8867,1988,PhD,Couple,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,35,2126,20,0,0,2,2,11,4,2,20-40
249,8932,1969,Master,Couple,65176.0,0,1,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,54,1531,25,1,0,2,3,11,3,2,40-60
250,10236,1975,Master,Single,31160.0,1,0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,48,64,7,1,0,1,2,10,3,1,40-60
251,6340,1985,Graduation,Single,29938.0,1,0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,38,26,6,1,0,1,2,10,2,1,20-40
252,10089,1974,Graduation,Single,102692.0,0,0,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,49,1112,29,0,5,1,1,10,2,0,40-60
253,2227,1958,Master,Couple,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,65,210,11,0,0,2,2,11,3,1,60-80
254,10992,1967,Graduation,Couple,75702.0,1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,56,1148,26,2,0,2,4,11,2,2,40-60
255,5304,1974,PhD,Single,30899.0,1,0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,49,33,6,1,0,1,2,11,4,1,40-60
256,309,1961,PhD,Couple,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,62,1101,19,1,1,2,3,11,4,2,60-80
257,3406,1964,Graduation,Single,45989.0,0,1,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,59,322,16,1,0,1,2,11,2,1,40-60
258,2661,1964,Graduation,Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,59,44,10,2,0,1,3,10,2,1,40-60
259,3153,1957,PhD,Single,40737.0,2,1,2013-12-08,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,66,17,4,3,0,1,4,10,4,1,60-80
260,10264,1979,Graduation,Single,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,44,31,6,1,2,1,2,11,2,1,40-60
261,1184,1968,PhD,Single,69674.0,0,2,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,55,845,25,2,0,1,3,10,4,2,40-60
262,4200,1970,Master,Couple,44159.0,1,0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,53,275,15,1,0,2,3,9,3,1,40-60
263,9396,1978,PhD,Couple,37717.0,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,45,25,4,1,0,2,3,11,4,1,40-60
264,2387,1952,Master,Couple,43776.0,1,1,2013-02-03,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,71,275,17,2,1,2,4,10,3,1,60-80
265,6690,1966,Master,Couple,38179.0,1,1,2013-03-14,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,57,90,11,2,0,2,4,10,3,1,40-60
266,1225,1963,Graduation,Couple,80124.0,0,0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,60,1495,19,0,1,2,2,9,2,2,40-60
267,9703,1970,PhD,Couple,38097.0,1,1,2012-10-15,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,53,184,11,2,2,2,4,11,4,1,40-60
268,291,1970,Graduation,Couple,72940.0,0,0,2013-06-19,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,53,981,13,0,0,2,2,10,2,2,40-60
269,4557,1970,Graduation,Couple,22070.0,1,0,2013-10-04,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,53,67,8,1,0,2,3,10,2,1,40-60
270,2379,1953,Graduation,Single,69267.0,0,0,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,70,1635,14,0,1,1,1,11,2,2,60-80
271,5726,1983,Master,Single,31788.0,1,0,2014-03-20,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,40,60,10,1,0,1,2,9,3,1,20-40
272,3066,1975,PhD,Couple,61905.0,0,1,2014-02-04,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,48,231,12,1,0,2,3,9,4,1,40-60
273,6336,1960,Graduation,Couple,29315.0,1,1,2014-04-06,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,63,48,10,2,0,2,4,9,2,1,60-80
274,10967,1963,Graduation,Single,33378.0,1,1,2013-02-06,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,60,99,9,2,0,1,3,10,2,1,40-60
275,2304,1963,PhD,Couple,66313.0,0,1,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,60,770,23,1,0,2,3,10,4,2,40-60
276,3445,1956,Graduation,Single,60714.0,0,0,2013-01-17,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,67,957,23,0,1,1,1,10,2,2,60-80
277,7828,1981,Master,Couple,77882.0,0,0,2014-04-30,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,42,818,12,0,0,2,2,9,3,2,40-60
278,3762,1986,PhD,Single,69867.0,0,0,2013-04-02,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,37,925,17,0,2,1,1,10,4,0,20-40
279,4391,1968,Master,Single,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,55,908,22,1,0,1,2,10,3,2,40-60
280,4669,1981,Basic,Couple,24480.0,1,0,2013-02-11,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,42,102,10,1,0,2,3,10,1,1,40-60
281,10144,1976,Graduation,Couple,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,47,576,16,1,0,2,3,11,2,1,40-60
282,8652,1946,Graduation,Couple,37760.0,0,0,2012-08-31,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,77,317,13,0,0,2,2,11,2,1,60-80
283,1672,1974,PhD,Couple,65640.0,0,1,2014-03-01,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,49,461,15,1,0,2,3,9,4,1,40-60
284,8962,1975,Master,Couple,44319.0,1,1,2014-04-17,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,48,37,7,2,0,2,4,9,3,1,40-60
285,9974,1974,Graduation,Couple,30631.0,1,0,2013-07-12,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,49,70,7,1,0,2,3,10,2,1,40-60
286,10983,1952,Graduation,Couple,75278.0,0,0,2013-01-29,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,71,930,23,0,0,2,2,10,2,2,60-80
287,8148,1956,Master,Couple,50898.0,1,1,2013-01-08,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,67,859,33,2,0,2,4,10,3,2,60-80
288,10102,1966,Graduation,Single,79946.0,0,0,2014-05-12,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,57,1478,22,0,0,1,1,9,2,2,40-60
289,4697,1949,Master,Single,35416.0,0,0,2013-06-13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,74,390,16,0,0,1,1,10,3,1,60-80
290,9262,1984,Master,Couple,32414.0,0,0,2013-07-04,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,39,52,5,0,1,2,2,10,3,1,20-40
291,7254,1969,Graduation,Couple,38361.0,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,54,137,10,1,0,2,3,10,2,1,40-60
292,4543,1980,Graduation,Couple,82497.0,0,0,2012-10-31,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,43,1919,19,0,1,2,2,11,2,0,40-60
293,4927,1971,Graduation,Couple,16626.0,2,0,2014-01-15,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,52,68,9,2,0,2,4,9,2,1,40-60
294,10451,1965,Graduation,Couple,29672.0,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,58,25,4,2,0,2,4,10,2,1,40-60
295,2926,1952,Master,Couple,55951.0,0,1,2012-08-23,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,71,1374,23,1,2,2,3,11,3,0,60-80
296,2874,1988,Master,Single,35388.0,1,0,2013-03-07,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,35,32,5,1,0,1,2,10,3,1,20-40
297,9738,1986,Master,Couple,42386.0,1,0,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,37,100,7,1,0,2,3,10,3,1,20-40
298,7119,1982,Graduation,Single,68627.0,0,0,2013-01-12,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,41,825,12,0,0,1,1,10,2,2,40-60
299,3924,1965,PhD,Single,57912.0,0,1,2014-03-17,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,58,916,28,1,1,1,2,9,4,2,40-60
300,5827,1958,Graduation,Single,35246.0,1,1,2014-04-16,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,65,62,11,2,0,1,3,9,2,1,60-80
301,5596,1956,Master,Couple,58821.0,0,1,2013-10-12,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,67,728,21,1,0,2,3,10,3,2,60-80
